Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007006,mitochondrial membrane organization,19_GO:0009987 cellular process,-3.4,12,6.3,30244,119,86,4,4.7,2.3,3313|3320|5018|25813,HSPA9|HSP90AA1|OXA1L|SAMM50,-1.4,MyList
Reactome Gene Sets,6,R-HSA-211859,Biological oxidations,,-3.4,7.9,5.5,30244,222,86,5,5.8,2.5,128|2098|7360|27430|55902,ADH5|ESD|UGP2|MAT2B|ACSS2,-1.3,MyList
GO Biological Processes,19,GO:0005977,glycogen metabolic process,19_GO:0008152 metabolic process,-3.4,20,7.4,30244,52,86,3,3.5,2,2632|5834|7360,GBE1|PYGB|UGP2,-1.3,MyList
GO Biological Processes,19,GO:0006220,pyrimidine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.3,20,7.4,30244,53,86,3,3.5,2,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.3,MyList
GO Biological Processes,19,GO:0044042,glucan metabolic process,19_GO:0008152 metabolic process,-3.3,20,7.3,30244,54,86,3,3.5,2,2632|5834|7360,GBE1|PYGB|UGP2,-1.3,MyList
Reactome Gene Sets,6,R-HSA-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,,-3.3,19,7.2,30244,55,86,3,3.5,2,1737|1738|2271,DLAT|DLD|FH,-1.3,MyList
GO Biological Processes,19,GO:0009409,response to cold,19_GO:0050896 response to stimulus,-3.3,19,7.2,30244,55,86,3,3.5,2,2203|3320|3329,FBP1|HSP90AA1|HSPD1,-1.3,MyList
KEGG Pathway,24,hsa00480,Glutathione metabolism,,-3.2,19,7.1,30244,57,86,3,3.5,2,3417|5226|6723,IDH1|PGD|SRM,-1.2,MyList
GO Biological Processes,19,GO:1901616,organic hydroxy compound catabolic process,19_GO:0008152 metabolic process,-3.2,18,7,30244,58,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-1.2,MyList
GO Biological Processes,19,GO:0006626,protein targeting to mitochondrion,19_GO:0051179 localization,-3.1,17,6.7,30244,62,86,3,3.5,2,3320|3329|25813,HSP90AA1|HSPD1|SAMM50,-1.1,MyList
Reactome Gene Sets,6,R-HSA-1268020,Mitochondrial protein import,,-3.1,16,6.6,30244,65,86,3,3.5,2,3313|3329|25813,HSPA9|HSPD1|SAMM50,-1.1,MyList
GO Biological Processes,19,GO:0005976,polysaccharide metabolic process,19_GO:0008152 metabolic process,-3,15,6.2,30244,71,86,3,3.5,2,2632|5834|7360,GBE1|PYGB|UGP2,-0.96,MyList
GO Biological Processes,19,GO:0051205,protein insertion into membrane,19_GO:0051179 localization,-3,15,6.2,30244,71,86,3,3.5,2,3320|5018|25813,HSP90AA1|OXA1L|SAMM50,-0.96,MyList
Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-2.9,14,6.1,30244,73,86,3,3.5,2,2023|3320|5230,ENO1|HSP90AA1|PGK1,-0.93,MyList
Reactome Gene Sets,6,R-HSA-70171,Glycolysis,,-2.9,14,6.1,30244,73,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-0.93,MyList
GO Biological Processes,19,GO:0006839,mitochondrial transport,19_GO:0051179 localization,-2.9,8.7,5.2,30244,162,86,4,4.7,2.3,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-0.93,MyList
Reactome Gene Sets,6,R-HSA-9609507,Protein localization,,-2.9,8.6,5.2,30244,164,86,4,4.7,2.3,3313|3329|3417|25813,HSPA9|HSPD1|IDH1|SAMM50,-0.91,MyList
GO Biological Processes,19,GO:0006970,response to osmotic stress,19_GO:0050896 response to stimulus,-2.9,14,6,30244,76,86,3,3.5,2,2203|3320|6652,FBP1|HSP90AA1|SORD,-0.88,MyList
GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.9,4.9,4.4,30244,427,86,6,7,2.7,1503|2180|2203|2987|3320|6652,CTPS1|ACSL1|FBP1|GUK1|HSP90AA1|SORD,-0.87,MyList
KEGG Pathway,24,hsa03018,RNA degradation,,-2.8,13,5.9,30244,79,86,3,3.5,2,2023|3313|3329,ENO1|HSPA9|HSPD1,-0.84,MyList
Reactome Gene Sets,6,R-HSA-9759194,Nuclear events mediated by NFE2L2,,-2.8,13,5.9,30244,79,86,3,3.5,2,3417|5226|6888,IDH1|PGD|TALDO1,-0.84,MyList
Reactome Gene Sets,6,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,,-2.8,7.9,4.9,30244,178,86,4,4.7,2.3,1737|1738|2108|2271,DLAT|DLD|ETFA|FH,-0.79,MyList
GO Biological Processes,19,GO:0009451,RNA modification,19_GO:0008152 metabolic process,-2.8,7.9,4.9,30244,179,86,4,4.7,2.3,16|54802|79693|80324,AARS1|TRIT1|YRDC|PUS1,-0.78,MyList
GO Biological Processes,19,GO:0072527,pyrimidine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.7,30244,83,86,3,3.5,2,1503|1841|6470,CTPS1|DTYMK|SHMT1,-0.78,MyList
GO Biological Processes,19,GO:0051262,protein tetramerization,19_GO:0009987 cellular process,-2.7,12,5.4,30244,90,86,3,3.5,2,5018|6470|10056,OXA1L|SHMT1|FARSB,-0.68,MyList
GO Biological Processes,19,GO:0043648,dicarboxylic acid metabolic process,19_GO:0008152 metabolic process,-2.6,12,5.4,30244,91,86,3,3.5,2,2271|3417|6470,FH|IDH1|SHMT1,-0.67,MyList
GO Biological Processes,19,GO:0019751,polyol metabolic process,19_GO:0008152 metabolic process,-2.6,11,5.3,30244,94,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-0.63,MyList
Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.6,4.4,4,30244,481,86,6,7,2.7,353|3320|3417|3614|5236|5834,APRT|HSP90AA1|IDH1|IMPDH1|PGM1|PYGB,-0.63,MyList
Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-2.6,7.1,4.6,30244,199,86,4,4.7,2.3,538|3417|5226|6888,ATP7A|IDH1|PGD|TALDO1,-0.63,MyList
Reactome Gene Sets,6,R-HSA-1592230,Mitochondrial biogenesis,,-2.6,11,5.3,30244,95,86,3,3.5,2,3313|25813|55902,HSPA9|SAMM50|ACSS2,-0.63,MyList
GO Biological Processes,19,GO:0034308,primary alcohol metabolic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30244,96,86,3,3.5,2,128|2820|55902,ADH5|GPD2|ACSS2,-0.61,MyList
GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-2.5,5,4,30244,350,86,5,5.8,2.5,3320|3329|5018|6729|25813,HSP90AA1|HSPD1|OXA1L|SRP54|SAMM50,-0.52,MyList
Reactome Gene Sets,6,R-HSA-9755511,KEAP1-NFE2L2 pathway,,-2.4,9.9,4.9,30244,107,86,3,3.5,2,3417|5226|6888,IDH1|PGD|TALDO1,-0.49,MyList
GO Biological Processes,19,GO:1990748,cellular detoxification,19_GO:0098754 detoxification,-2.4,9.9,4.9,30244,107,86,3,3.5,2,128|538|2098,ADH5|ATP7A|ESD,-0.49,MyList
GO Biological Processes,19,GO:0006457,protein folding,19_GO:0009987 cellular process,-2.4,6.4,4.3,30244,219,86,4,4.7,2.3,3313|3320|3329|5479,HSPA9|HSP90AA1|HSPD1|PPIB,-0.49,MyList
GO Biological Processes,19,GO:0009636,response to toxic substance,19_GO:0050896 response to stimulus,-2.4,6.4,4.3,30244,220,86,4,4.7,2.3,128|538|2098|4357,ADH5|ATP7A|ESD|MPST,-0.48,MyList
Reactome Gene Sets,6,R-HSA-156580,Phase II - Conjugation of compounds,,-2.4,9.7,4.8,30244,109,86,3,3.5,2,2098|7360|27430,ESD|UGP2|MAT2B,-0.47,MyList
Reactome Gene Sets,6,R-HSA-9748784,Drug ADME,,-2.4,9.6,4.8,30244,110,86,3,3.5,2,2987|3614|3704,GUK1|IMPDH1|ITPA,-0.46,MyList
GO Biological Processes,19,GO:0009063,amino acid catabolic process,19_GO:0008152 metabolic process,-2.4,9.5,4.8,30244,111,86,3,3.5,2,1738|2108|6470,DLD|ETFA|SHMT1,-0.45,MyList
GO Biological Processes,19,GO:0090150,establishment of protein localization to membrane,19_GO:0051179 localization,-2.4,6.1,4.1,30244,232,86,4,4.7,2.3,3320|5018|6729|25813,HSP90AA1|OXA1L|SRP54|SAMM50,-0.41,MyList
GO Biological Processes,19,GO:0097237,cellular response to toxic substance,19_GO:0050896 response to stimulus,-2.4,9.1,4.7,30244,116,86,3,3.5,2,128|538|2098,ADH5|ATP7A|ESD,-0.4,MyList
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0008152 metabolic process,-2.3,9,4.6,30244,117,86,3,3.5,2,1738|2108|2820,DLD|ETFA|GPD2,-0.39,MyList
GO Biological Processes,19,GO:0098754,detoxification,19_GO:0098754 detoxification,-2.3,8.6,4.5,30244,123,86,3,3.5,2,128|538|2098,ADH5|ATP7A|ESD,-0.33,MyList
Reactome Gene Sets,6,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,,-2.3,8.5,4.5,30244,124,86,3,3.5,2,6470|9054|55163,SHMT1|NFS1|PNPO,-0.33,MyList
GO Biological Processes,19,GO:0006605,protein targeting,19_GO:0051179 localization,-2.2,5.3,3.8,30244,265,86,4,4.7,2.3,3320|3329|6729|25813,HSP90AA1|HSPD1|SRP54|SAMM50,-0.21,MyList
Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-2.1,3.1,3.2,30244,788,86,7,8.1,2.9,538|2673|3313|3320|3417|5226|6888,ATP7A|GFPT1|HSPA9|HSP90AA1|IDH1|PGD|TALDO1,-0.2,MyList
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-2.1,5.1,3.7,30244,274,86,4,4.7,2.3,586|5723|6470|26227,BCAT1|PSPH|SHMT1|PHGDH,-0.17,MyList
WikiPathways,27,WP3888,VEGFA-VEGFR2 signaling,,-2.1,4.1,3.4,30244,432,86,5,5.8,2.5,3320|5226|5230|6729|10056,HSP90AA1|PGD|PGK1|SRP54|FARSB,-0.17,MyList
Reactome Gene Sets,6,R-HSA-3781865,Diseases of glycosylation,,-2.1,7.4,4.1,30244,143,86,3,3.5,2,2582|2673|5236,GALE|GFPT1|PGM1,-0.16,MyList
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0008152 metabolic process,-2.1,5.1,3.6,30244,277,86,4,4.7,2.3,586|5723|6470|26227,BCAT1|PSPH|SHMT1|PHGDH,-0.16,MyList
GO Biological Processes,19,GO:0009199,ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2,7,4,30244,150,86,3,3.5,2,1503|3614|3704,CTPS1|IMPDH1|ITPA,-0.11,MyList
